trip_id,stop_count,actual_duration,predicted_duration
8141782,58,3281,3366.0
8141785,55,3531,3757.0
8141848,45,2459,2221.0
8141851,36,2401,2349.0
8141853,43,2825,2869.0
8141924,67,5189,4666.0
8141925,69,5314,5138.0
8141973,45,1637,1815.0
8141975,43,1679,1891.0
8141980,68,6173,4959.0
8141987,57,3122,2744.0
8141988,56,2895,3156.0
8142023,60,2968,2760.0
8142024,67,3433,3379.0
8142028,67,4728,4363.0
8142029,60,4191,3797.0
8142031,60,3049,3046.0
8142034,41,2636,2445.0
8142036,40,3023,2718.0
8142037,46,3580,3292.0
8142040,38,2863,2452.0
8142044,7,261,353.0
8142047,27,2624,1982.0
8142057,55,2827,2820.0
8142096,84,4010,4225.0
8142097,70,3518,3499.0
8142101,80,5618,5217.0
8142102,82,4975,4666.0
8142103,71,4005,3953.0
8142131,30,1691,1906.0
8142133,27,1977,1818.0
8142140,31,2541,1993.0
8142143,29,2778,2572.0
8142147,26,2154,2184.0
8142149,29,2605,2160.0
8142208,89,4460,4328.0
8142221,55,3653,3440.0
8142222,56,4298,4004.0
8142233,49,2726,2903.0
8142235,33,1452,1609.0
8142256,72,4849,4731.0
8142318,31,2363,2239.0
8142323,55,4500,3702.0
8142324,58,2774,3319.0
8142326,50,2883,3004.0
8142330,68,6023,4950.0
8142334,50,2900,3414.0
8142354,81,5171,4431.0
8142377,52,2678,2595.0
8142384,45,2751,2682.0
8142387,50,3266,3296.0
