trip_id,stop_count,actual_duration,predicted_duration
6371529,2,341,178.0
6371530,74,5186,5092.0
6371531,76,5147,5090.0
6371532,75,4745,4826.0
6371544,12,458,404.0
6371546,12,505,441.0
6371645,28,1272,1291.0
6371647,28,1468,1458.0
6371651,12,410,492.0
6371652,28,926,1069.0
6371665,30,1531,1592.0
6371668,34,1833,1859.0
6371672,34,1592,1474.0
6371690,75,3229,3702.0
6371692,75,4378,4306.0
6371708,25,1796,1939.0
6371711,36,2389,2714.0
6371714,33,2247,2410.0
6371715,32,1835,2081.0
6371784,44,2164,2550.0
6371788,44,2800,3071.0
6371791,44,3088,3263.0
6371794,45,2447,2923.0
6371918,24,1271,1190.0
6371920,28,1414,1520.0
6371922,24,1123,1179.0
6371927,68,3438,4086.0
6372028,43,1382,1642.0
6372089,67,3189,3547.0
6372090,74,4154,3978.0
6372092,73,4583,4332.0
6372094,75,5085,4460.0
6372108,38,1625,1768.0
6372116,38,1440,1619.0
